,expansion,time_since_played,game_time,map_img,download_link
858,Legacy of the Void,played 7 months ago,"29 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/31ddc9151b5960353a02b2412cdb822395f8c6be738e15c704e435ac61c47168_100.png,https://gggreplays.com//matches/33807/replay
859,Legacy of the Void,played 7 months ago,"26 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/33798/replay
860,Legacy of the Void,played 7 months ago,"19 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/31ddc9151b5960353a02b2412cdb822395f8c6be738e15c704e435ac61c47168_100.png,https://gggreplays.com//matches/37165/replay
861,Legacy of the Void,played 7 months ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/37223/replay
862,Legacy of the Void,played 7 months ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/37253/replay
863,Legacy of the Void,played 7 months ago,"27 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/33552/replay
864,Legacy of the Void,played 7 months ago,"21 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/33550/replay
865,Legacy of the Void,played 7 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/33543/replay
866,Legacy of the Void,played 7 months ago,"2 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/53024/replay
867,Legacy of the Void,played 7 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/33542/replay
868,Legacy of the Void,played 7 months ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/33541/replay
869,Legacy of the Void,played 7 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/31ddc9151b5960353a02b2412cdb822395f8c6be738e15c704e435ac61c47168_100.png,https://gggreplays.com//matches/33539/replay
870,Legacy of the Void,played 7 months ago,"5 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/31ddc9151b5960353a02b2412cdb822395f8c6be738e15c704e435ac61c47168_100.png,https://gggreplays.com//matches/53056/replay
871,Legacy of the Void,played 7 months ago,"16 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/33536/replay
872,Legacy of the Void,played 7 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/298972980b284e5a54713e75b580a3be00fa5a8e968e8c49be3593bc02b585a7_100.png,https://gggreplays.com//matches/33535/replay
873,Legacy of the Void,played 7 months ago,"18 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/53115/replay
874,Legacy of the Void,played 7 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/33532/replay
875,Legacy of the Void,played 7 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/31ddc9151b5960353a02b2412cdb822395f8c6be738e15c704e435ac61c47168_100.png,https://gggreplays.com//matches/33525/replay
876,Legacy of the Void,played 7 months ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/33526/replay
877,Legacy of the Void,played 7 months ago,"19 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/53038/replay
878,Legacy of the Void,played 7 months ago,"25 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/33958/replay
879,Legacy of the Void,played 7 months ago,"17 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/37249/replay
880,Legacy of the Void,played 7 months ago,"18 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/53079/replay
881,Legacy of the Void,played 7 months ago,"30 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/34035/replay
882,Legacy of the Void,played 7 months ago,"22 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/298972980b284e5a54713e75b580a3be00fa5a8e968e8c49be3593bc02b585a7_100.png,https://gggreplays.com//matches/53140/replay
883,Legacy of the Void,played 7 months ago,"6 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/31ddc9151b5960353a02b2412cdb822395f8c6be738e15c704e435ac61c47168_100.png,https://gggreplays.com//matches/73276/replay
884,Legacy of the Void,played 7 months ago,"15 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/31ddc9151b5960353a02b2412cdb822395f8c6be738e15c704e435ac61c47168_100.png,https://gggreplays.com//matches/33339/replay
885,Legacy of the Void,played 7 months ago,"20 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/33329/replay
886,Legacy of the Void,played 7 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/33326/replay
887,Heart of the Swarm,played 7 months ago,"27 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8ff7bce33b3dedb2fa4df63604246804947946c75ad5aca57125b743f17c56b5_100.png,https://gggreplays.com//matches/34097/replay
888,Legacy of the Void,played 7 months ago,"15 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/31ddc9151b5960353a02b2412cdb822395f8c6be738e15c704e435ac61c47168_100.png,https://gggreplays.com//matches/34098/replay
889,Legacy of the Void,played 7 months ago,"30 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/73275/replay
890,Legacy of the Void,played 7 months ago,"16 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/298972980b284e5a54713e75b580a3be00fa5a8e968e8c49be3593bc02b585a7_100.png,https://gggreplays.com//matches/73278/replay
891,Legacy of the Void,played 7 months ago,"3 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/33209/replay
892,Legacy of the Void,played 8 months ago,"23 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/33143/replay
893,Legacy of the Void,played 8 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/33124/replay
894,Legacy of the Void,played 8 months ago,"24 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/33134/replay
895,Legacy of the Void,played 8 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/33158/replay
896,Legacy of the Void,played 8 months ago,"16 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/33097/replay
897,Legacy of the Void,played 8 months ago,"27 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/32754/replay
898,Legacy of the Void,played 8 months ago,"5 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/32746/replay
899,Legacy of the Void,played 8 months ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/32725/replay
900,Legacy of the Void,played 8 months ago,"26 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/32718/replay
901,Legacy of the Void,played 8 months ago,"4 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/32711/replay
902,Legacy of the Void,played 8 months ago,"16 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/32710/replay
903,Legacy of the Void,played 8 months ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/32638/replay
904,Legacy of the Void,played 8 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/298972980b284e5a54713e75b580a3be00fa5a8e968e8c49be3593bc02b585a7_100.png,https://gggreplays.com//matches/32627/replay
905,Legacy of the Void,played 8 months ago,"6 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/32624/replay
906,Legacy of the Void,played 8 months ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/32615/replay
907,Legacy of the Void,played 8 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/53025/replay
908,Legacy of the Void,played 8 months ago,"15 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/33157/replay
909,Legacy of the Void,played 8 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/33095/replay
910,Legacy of the Void,played 8 months ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/33114/replay
911,Legacy of the Void,played 8 months ago,"5 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/33123/replay
912,Legacy of the Void,played 8 months ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/33122/replay
913,Legacy of the Void,played 8 months ago,"28 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/298972980b284e5a54713e75b580a3be00fa5a8e968e8c49be3593bc02b585a7_100.png,https://gggreplays.com//matches/33163/replay
914,Legacy of the Void,played 8 months ago,"27 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/32540/replay
915,Legacy of the Void,played 8 months ago,"21 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/32492/replay
916,Legacy of the Void,played 8 months ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/298972980b284e5a54713e75b580a3be00fa5a8e968e8c49be3593bc02b585a7_100.png,https://gggreplays.com//matches/32555/replay
917,Legacy of the Void,played 8 months ago,"18 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/32538/replay
918,Legacy of the Void,played 8 months ago,"19 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/32537/replay
919,Legacy of the Void,played 8 months ago,"18 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/32490/replay
920,Legacy of the Void,played 8 months ago,"19 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/32491/replay
921,Legacy of the Void,played 8 months ago,"58 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/32536/replay
922,Legacy of the Void,played 8 months ago,"17 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/32497/replay
923,Legacy of the Void,played 8 months ago,"5 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/32517/replay
924,Legacy of the Void,played 8 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/32535/replay
925,Legacy of the Void,played 8 months ago,"29 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/298972980b284e5a54713e75b580a3be00fa5a8e968e8c49be3593bc02b585a7_100.png,https://gggreplays.com//matches/32554/replay
926,Legacy of the Void,played 8 months ago,"23 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/32793/replay
927,Legacy of the Void,played 8 months ago,"38 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/32837/replay
928,Legacy of the Void,played 8 months ago,"16 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/32834/replay
929,Legacy of the Void,played 8 months ago,"18 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/32526/replay
930,Legacy of the Void,played 8 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/298972980b284e5a54713e75b580a3be00fa5a8e968e8c49be3593bc02b585a7_100.png,https://gggreplays.com//matches/33162/replay
931,Legacy of the Void,played 8 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/33133/replay
932,Legacy of the Void,played 8 months ago,"16 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/33109/replay
933,Legacy of the Void,played 8 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/33094/replay
934,Legacy of the Void,played 8 months ago,"17 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/33132/replay
935,Legacy of the Void,played 8 months ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/33131/replay
936,Legacy of the Void,played 8 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/32181/replay
937,Legacy of the Void,played 8 months ago,"16 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/32534/replay
938,Legacy of the Void,played 8 months ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/32525/replay
939,Legacy of the Void,played 8 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/298972980b284e5a54713e75b580a3be00fa5a8e968e8c49be3593bc02b585a7_100.png,https://gggreplays.com//matches/32553/replay
940,Legacy of the Void,played 8 months ago,"16 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/32506/replay
941,Legacy of the Void,played 8 months ago,"5 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b79f73668fa12058a787754062d3f6830889e442555504d43e4d2ce803924688_100.png,https://gggreplays.com//matches/37098/replay
942,Legacy of the Void,played 8 months ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/33093/replay
943,Legacy of the Void,played 8 months ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/33092/replay
944,Legacy of the Void,played 8 months ago,"17 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/33156/replay
945,Legacy of the Void,played 8 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/31986/replay
946,Legacy of the Void,played 8 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/33142/replay
947,Legacy of the Void,played 8 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/31983/replay
948,Legacy of the Void,played 8 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/31980/replay
949,Legacy of the Void,played 8 months ago,"20 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/33121/replay
950,Legacy of the Void,played 8 months ago,"5 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/33120/replay
951,Legacy of the Void,played 8 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/31943/replay
952,Legacy of the Void,played 8 months ago,"4 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/37065/replay
953,Legacy of the Void,played 8 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/37287/replay
954,Legacy of the Void,played 8 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/33091/replay
955,Legacy of the Void,played 8 months ago,"16 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/33119/replay
956,Legacy of the Void,played 8 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/33153/replay
957,Legacy of the Void,played 8 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/31796/replay
958,Legacy of the Void,played 8 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/33118/replay
959,Legacy of the Void,played 8 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/33154/replay
960,Legacy of the Void,played 8 months ago,"32 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/33141/replay
961,Legacy of the Void,played 8 months ago,"16 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/33090/replay
962,Legacy of the Void,played 8 months ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/33140/replay
963,Legacy of the Void,played 8 months ago,"16 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/33130/replay
964,Legacy of the Void,played 8 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/33129/replay
965,Legacy of the Void,played 8 months ago,"22 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/52b392e89f9e25130e268f5adb27c75dec67ccd08d1d85a8258fdb5a160c2821_100.png,https://gggreplays.com//matches/33089/replay
966,Legacy of the Void,played 8 months ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/33152/replay
967,Legacy of the Void,played 8 months ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/298972980b284e5a54713e75b580a3be00fa5a8e968e8c49be3593bc02b585a7_100.png,https://gggreplays.com//matches/32557/replay
968,Legacy of the Void,played 8 months ago,"17 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/32533/replay
969,Legacy of the Void,played 8 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/31136/replay
970,Legacy of the Void,played 8 months ago,"2 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/513807b8849632e25dbce1a6c29357864a669d2e370a9475037e0ff72f99c60a_100.png,https://gggreplays.com//matches/31061/replay
971,Legacy of the Void,played 8 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/522a96c39d8dca54190d91f632c2e34fa4c58e7687fdd8759b682c653e463dec_100.png,https://gggreplays.com//matches/31004/replay
972,Legacy of the Void,played 8 months ago,"4 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/31022/replay
973,Legacy of the Void,played 8 months ago,"31 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/f87591f467ef86b9e656046c4945e9cadd2b563b6e45822893479d4d8a0fc470_100.png,https://gggreplays.com//matches/33151/replay
