link, map
https://gggreplays.com/matches/153794, Fracture LE
https://gggreplays.com/matches/157034, Cerulean Fall LE
https://gggreplays.com/matches/157035, Blueshift LE
https://gggreplays.com/matches/157036, Acid Plant LE
https://gggreplays.com/matches/157037, Void Training Stage 2
https://gggreplays.com/matches/157039, Void Training Stage 1
https://gggreplays.com/matches/152814, Blueshift LE
https://gggreplays.com/matches/152414, Para Site LE
https://gggreplays.com/matches/152424, Cerulean Fall LE
https://gggreplays.com/matches/152298, Fracture LE
https://gggreplays.com/matches/152276, Cerulean Fall LE
https://gggreplays.com/matches/151964, Lost and Found LE
https://gggreplays.com/matches/154056, Cerulean Fall LE
https://gggreplays.com/matches/151963, Para Site LE
https://gggreplays.com/matches/154058, Cerulean Fall LE
https://gggreplays.com/matches/151940, Cerulean Fall LE
https://gggreplays.com/matches/154055, Lost and Found LE
https://gggreplays.com/matches/151873, Lost and Found LE
https://gggreplays.com/matches/154054, Lost and Found LE
https://gggreplays.com/matches/151868, Acid Plant LE
https://gggreplays.com/matches/152229, Cerulean Fall LE
https://gggreplays.com/matches/151860, Para Site LE
https://gggreplays.com/matches/151828, Fracture LE
https://gggreplays.com/matches/151870, Dreamcatcher LE
https://gggreplays.com/matches/151871, Lost and Found LE
https://gggreplays.com/matches/152232, Blueshift LE
https://gggreplays.com/matches/151741, Dreamcatcher LE
https://gggreplays.com/matches/151738, Dreamcatcher LE
https://gggreplays.com/matches/151731, Acid Plant LE
https://gggreplays.com/matches/156636, Acid Plant LE
https://gggreplays.com/matches/156290, Acid Plant LE
https://gggreplays.com/matches/156464, Lost and Found LE
https://gggreplays.com/matches/156463, Acid Plant LE
https://gggreplays.com/matches/156433, Fracture LE
https://gggreplays.com/matches/151631, Cerulean Fall LE
https://gggreplays.com/matches/159243, Acid Plant LE
https://gggreplays.com/matches/156450, Cerulean Fall LE
https://gggreplays.com/matches/151794, Blueshift LE
https://gggreplays.com/matches/151793, Lost and Found LE
https://gggreplays.com/matches/151795, Cerulean Fall LE
https://gggreplays.com/matches/151797, Acid Plant LE
https://gggreplays.com/matches/151796, Fracture LE
https://gggreplays.com/matches/154066, Dreamcatcher LE
https://gggreplays.com/matches/154062, Acid Plant LE
https://gggreplays.com/matches/151619, Para Site LE
https://gggreplays.com/matches/154068, Dreamcatcher LE
https://gggreplays.com/matches/151620, Para Site LE
https://gggreplays.com/matches/151799, Para Site LE
https://gggreplays.com/matches/151800, Acid Plant LE
https://gggreplays.com/matches/151798, Para Site LE
https://gggreplays.com/matches/151801, Dreamcatcher LE
https://gggreplays.com/matches/151468, Blueshift LE
https://gggreplays.com/matches/151430, Blueshift LE
https://gggreplays.com/matches/151427, Acid Plant LE
https://gggreplays.com/matches/151423, Lost and Found LE
https://gggreplays.com/matches/151484, Lost and Found LE
https://gggreplays.com/matches/151482, Blueshift LE
https://gggreplays.com/matches/151404, Dreamcatcher LE
https://gggreplays.com/matches/153924, Blueshift LE
https://gggreplays.com/matches/151268, Fracture LE
https://gggreplays.com/matches/151267, Acid Plant LE
https://gggreplays.com/matches/151266, Blueshift LE
https://gggreplays.com/matches/151261, Lost and Found LE
https://gggreplays.com/matches/151259, Fracture LE
https://gggreplays.com/matches/151258, Fracture LE
https://gggreplays.com/matches/151251, Blueshift LE
https://gggreplays.com/matches/151249, Para Site LE
https://gggreplays.com/matches/151226, Dreamcatcher LE
https://gggreplays.com/matches/151224, Cerulean Fall LE
https://gggreplays.com/matches/151232, Acid Plant LE
https://gggreplays.com/matches/151221, Blueshift LE
https://gggreplays.com/matches/151219, Blueshift LE
https://gggreplays.com/matches/151209, Blueshift LE
https://gggreplays.com/matches/150898, Blueshift LE
https://gggreplays.com/matches/150909, Dreamcatcher LE
https://gggreplays.com/matches/150895, Dreamcatcher LE
https://gggreplays.com/matches/150894, Para Site LE
https://gggreplays.com/matches/150890, Acid Plant LE
https://gggreplays.com/matches/150889, Acid Plant LE
https://gggreplays.com/matches/156318, Blueshift LE
https://gggreplays.com/matches/153781, Acid Plant LE
https://gggreplays.com/matches/153793, Fracture LE
https://gggreplays.com/matches/156299, Acid Plant LE
https://gggreplays.com/matches/150693, Acid Plant LE
https://gggreplays.com/matches/150692, Acid Plant LE
https://gggreplays.com/matches/153792, Fracture LE
https://gggreplays.com/matches/150694, Acid Plant LE
https://gggreplays.com/matches/150647, Blueshift LE
https://gggreplays.com/matches/150645, Lost and Found LE
https://gggreplays.com/matches/154059, Fracture LE
https://gggreplays.com/matches/150646, Para Site LE
https://gggreplays.com/matches/154060, Cerulean Fall LE
https://gggreplays.com/matches/150578, Dreamcatcher LE
https://gggreplays.com/matches/150575, Acid Plant LE
https://gggreplays.com/matches/150568, Lost and Found LE
https://gggreplays.com/matches/150588, Blueshift LE
https://gggreplays.com/matches/150567, Acid Plant LE
https://gggreplays.com/matches/150501, Blueshift LE
https://gggreplays.com/matches/150145, Lost and Found LE
https://gggreplays.com/matches/150121, Lost and Found LE
https://gggreplays.com/matches/150120, Blueshift LE
https://gggreplays.com/matches/150070, Blueshift LE
https://gggreplays.com/matches/150069, Cerulean Fall LE
https://gggreplays.com/matches/150068, Cerulean Fall LE
https://gggreplays.com/matches/156537, Dreamcatcher LE
https://gggreplays.com/matches/153790, Acid Plant LE
https://gggreplays.com/matches/156315, Blueshift LE
https://gggreplays.com/matches/153783, Acid Plant LE
https://gggreplays.com/matches/150062, Acid Plant LE
https://gggreplays.com/matches/156283, Acid Plant LE
https://gggreplays.com/matches/150057, Cerulean Fall LE
https://gggreplays.com/matches/150052, Cerulean Fall LE
https://gggreplays.com/matches/150038, Cerulean Fall LE
https://gggreplays.com/matches/150019, Acid Plant LE
https://gggreplays.com/matches/154063, Acid Plant LE
https://gggreplays.com/matches/154064, Dreamcatcher LE
https://gggreplays.com/matches/150016, Para Site LE
https://gggreplays.com/matches/154070, Cerulean Fall LE
https://gggreplays.com/matches/149743, Para Site LE
https://gggreplays.com/matches/149988, Blueshift LE
https://gggreplays.com/matches/149719, Blueshift LE
https://gggreplays.com/matches/149694, Cerulean Fall LE
https://gggreplays.com/matches/156354, Dreamcatcher LE
https://gggreplays.com/matches/156284, Acid Plant LE
https://gggreplays.com/matches/156439, Dreamcatcher LE
https://gggreplays.com/matches/149607, Acid Plant LE
https://gggreplays.com/matches/149600, Cerulean Fall LE
https://gggreplays.com/matches/149599, Acid Plant LE
https://gggreplays.com/matches/149602, Lost and Found LE
https://gggreplays.com/matches/149597, Lost and Found LE
https://gggreplays.com/matches/149593, Acid Plant LE
https://gggreplays.com/matches/149577, Lost and Found LE
https://gggreplays.com/matches/154067, Lost and Found LE
https://gggreplays.com/matches/149547, Blueshift LE
https://gggreplays.com/matches/149542, Lost and Found LE
https://gggreplays.com/matches/154069, Cerulean Fall LE
https://gggreplays.com/matches/149489, Fracture LE
https://gggreplays.com/matches/149478, Fracture LE
https://gggreplays.com/matches/149409, Dreamcatcher LE
https://gggreplays.com/matches/149376, Para Site LE
https://gggreplays.com/matches/149185, Fracture LE
https://gggreplays.com/matches/149181, Cerulean Fall LE
https://gggreplays.com/matches/149175, Para Site LE
https://gggreplays.com/matches/149042, Para Site LE
https://gggreplays.com/matches/149018, Acid Plant LE
https://gggreplays.com/matches/148996, Dreamcatcher LE
https://gggreplays.com/matches/148929, Blueshift LE
https://gggreplays.com/matches/148885, Lost and Found LE
https://gggreplays.com/matches/148880, Para Site LE
https://gggreplays.com/matches/156561, Fracture LE
https://gggreplays.com/matches/148874, Cerulean Fall LE
https://gggreplays.com/matches/148870, Acid Plant LE
https://gggreplays.com/matches/156472, Para Site LE
https://gggreplays.com/matches/148901, Blueshift LE
https://gggreplays.com/matches/156473, Para Site LE
https://gggreplays.com/matches/156358, Dreamcatcher LE
https://gggreplays.com/matches/148604, Lost and Found LE
https://gggreplays.com/matches/148603, Lost and Found LE
https://gggreplays.com/matches/148602, Lost and Found LE
https://gggreplays.com/matches/148600, Fracture LE
https://gggreplays.com/matches/148599, Para Site LE
https://gggreplays.com/matches/148596, Cerulean Fall LE
https://gggreplays.com/matches/148593, Fracture LE
https://gggreplays.com/matches/148576, Blueshift LE
https://gggreplays.com/matches/148570, Fracture LE
https://gggreplays.com/matches/148545, Dreamcatcher LE
https://gggreplays.com/matches/148542, Blueshift LE
https://gggreplays.com/matches/148540, Para Site LE
https://gggreplays.com/matches/148541, Cerulean Fall LE
https://gggreplays.com/matches/148505, Para Site LE
https://gggreplays.com/matches/148506, Para Site LE
https://gggreplays.com/matches/148504, Dreamcatcher LE
https://gggreplays.com/matches/156285, Acid Plant LE
https://gggreplays.com/matches/147986, Para Site LE
https://gggreplays.com/matches/147984, Blueshift LE
https://gggreplays.com/matches/147982, Cerulean Fall LE
https://gggreplays.com/matches/147981, Para Site LE
https://gggreplays.com/matches/147980, Lost and Found LE
https://gggreplays.com/matches/147979, Para Site LE
https://gggreplays.com/matches/147978, Acid Plant LE
https://gggreplays.com/matches/148032, Acid Plant LE
https://gggreplays.com/matches/147977, Lost and Found LE
https://gggreplays.com/matches/147966, Lost and Found LE
https://gggreplays.com/matches/147976, Void Training Stage 1
https://gggreplays.com/matches/147876, Dreamcatcher LE
https://gggreplays.com/matches/147873, Dreamcatcher LE
https://gggreplays.com/matches/154074, Lost and Found LE
https://gggreplays.com/matches/147866, Blueshift LE
https://gggreplays.com/matches/154078, Dreamcatcher LE
https://gggreplays.com/matches/147862, Fracture LE
https://gggreplays.com/matches/147856, Blueshift LE
https://gggreplays.com/matches/154071, Lost and Found LE
https://gggreplays.com/matches/147855, Blueshift LE
https://gggreplays.com/matches/147853, Blueshift LE
https://gggreplays.com/matches/147847, Para Site LE
https://gggreplays.com/matches/147817, Lost and Found LE
https://gggreplays.com/matches/147753, Cerulean Fall LE
https://gggreplays.com/matches/147747, Fracture LE
https://gggreplays.com/matches/147750, Acid Plant LE
https://gggreplays.com/matches/147745, Cerulean Fall LE
https://gggreplays.com/matches/147744, Para Site LE
https://gggreplays.com/matches/147741, Fracture LE
https://gggreplays.com/matches/147738, Cerulean Fall LE
https://gggreplays.com/matches/147730, Lost and Found LE
https://gggreplays.com/matches/147727, Para Site LE
https://gggreplays.com/matches/147724, Para Site LE
https://gggreplays.com/matches/147722, Para Site LE
https://gggreplays.com/matches/147713, Fracture LE
https://gggreplays.com/matches/147712, Fracture LE
https://gggreplays.com/matches/147708, Cerulean Fall LE
https://gggreplays.com/matches/147706, Cerulean Fall LE
https://gggreplays.com/matches/147692, Blueshift LE
https://gggreplays.com/matches/147691, Fracture LE
https://gggreplays.com/matches/147687, Blueshift LE
