link, map
https://gggreplays.com/matches/157093, Blueshift LE
https://gggreplays.com/matches/157094, Dreamcatcher LE
https://gggreplays.com/matches/157095, Cerulean Fall LE
https://gggreplays.com/matches/157096, Lost and Found LE
https://gggreplays.com/matches/157479, Acid Plant LE
https://gggreplays.com/matches/157097, Para Site LE
https://gggreplays.com/matches/155857, Para Site LE
https://gggreplays.com/matches/155614, Acid Plant LE
https://gggreplays.com/matches/155601, Lost and Found LE
https://gggreplays.com/matches/155640, Lost and Found LE
https://gggreplays.com/matches/155596, Lost and Found LE
https://gggreplays.com/matches/155592, Acid Plant LE
https://gggreplays.com/matches/155587, Dreamcatcher LE
https://gggreplays.com/matches/155579, Blueshift LE
https://gggreplays.com/matches/155577, Lost and Found LE
https://gggreplays.com/matches/155569, Lost and Found LE
https://gggreplays.com/matches/155566, Blueshift LE
https://gggreplays.com/matches/155567, Acid Plant LE
https://gggreplays.com/matches/155565, Para Site LE
https://gggreplays.com/matches/155564, Para Site LE
https://gggreplays.com/matches/155563, Lost and Found LE
https://gggreplays.com/matches/155562, Dreamcatcher LE
https://gggreplays.com/matches/155561, Cerulean Fall LE
https://gggreplays.com/matches/155558, Fracture LE
https://gggreplays.com/matches/155557, Acid Plant LE
https://gggreplays.com/matches/155555, Fracture LE
https://gggreplays.com/matches/155553, Lost and Found LE
https://gggreplays.com/matches/155552, Acid Plant LE
https://gggreplays.com/matches/155551, Blueshift LE
https://gggreplays.com/matches/155549, Dreamcatcher LE
https://gggreplays.com/matches/155548, Acid Plant LE
https://gggreplays.com/matches/155541, Blueshift LE
https://gggreplays.com/matches/155540, Blueshift LE
https://gggreplays.com/matches/155539, Lost and Found LE
https://gggreplays.com/matches/155538, Cerulean Fall LE
https://gggreplays.com/matches/155537, Cerulean Fall LE
https://gggreplays.com/matches/155529, Fracture LE
https://gggreplays.com/matches/155528, Lost and Found LE
https://gggreplays.com/matches/155474, Fracture LE
https://gggreplays.com/matches/155473, Para Site LE
https://gggreplays.com/matches/155472, Blueshift LE
https://gggreplays.com/matches/155471, Lost and Found LE
https://gggreplays.com/matches/155470, Acid Plant LE
https://gggreplays.com/matches/154935, Acid Plant LE
https://gggreplays.com/matches/157364, Acid Plant LE
https://gggreplays.com/matches/153964, Fracture LE
https://gggreplays.com/matches/153940, Cerulean Fall LE
https://gggreplays.com/matches/153939, Dreamcatcher LE
https://gggreplays.com/matches/153937, Acid Plant LE
https://gggreplays.com/matches/153931, Blueshift LE
https://gggreplays.com/matches/153909, Acid Plant LE
https://gggreplays.com/matches/153904, Cerulean Fall LE
https://gggreplays.com/matches/153902, Acid Plant LE
https://gggreplays.com/matches/153824, Para Site LE
https://gggreplays.com/matches/153818, Acid Plant LE
https://gggreplays.com/matches/153815, Lost and Found LE
https://gggreplays.com/matches/153806, Fracture LE
https://gggreplays.com/matches/153796, Blueshift LE
https://gggreplays.com/matches/153775, Dreamcatcher LE
https://gggreplays.com/matches/153767, Para Site LE
https://gggreplays.com/matches/153763, Lost and Found LE
https://gggreplays.com/matches/153761, Cerulean Fall LE
https://gggreplays.com/matches/153757, Cerulean Fall LE
https://gggreplays.com/matches/153752, Cerulean Fall LE
https://gggreplays.com/matches/153735, Acid Plant LE
https://gggreplays.com/matches/153732, Para Site LE
https://gggreplays.com/matches/153728, Fracture LE
https://gggreplays.com/matches/153725, Acid Plant LE
https://gggreplays.com/matches/153723, Para Site LE
https://gggreplays.com/matches/153721, Para Site LE
https://gggreplays.com/matches/153718, Blueshift LE
https://gggreplays.com/matches/153716, Acid Plant LE
https://gggreplays.com/matches/153715, Fracture LE
https://gggreplays.com/matches/153707, Para Site LE
https://gggreplays.com/matches/153676, Blueshift LE
https://gggreplays.com/matches/153582, Dreamcatcher LE
https://gggreplays.com/matches/153531, Blueshift LE
https://gggreplays.com/matches/153530, Blueshift LE
https://gggreplays.com/matches/153532, Acid Plant LE
https://gggreplays.com/matches/153529, Acid Plant LE
https://gggreplays.com/matches/153528, Dreamcatcher LE
https://gggreplays.com/matches/153522, Para Site LE
https://gggreplays.com/matches/153518, Lost and Found LE
https://gggreplays.com/matches/153515, Blueshift LE
https://gggreplays.com/matches/156067, Cerulean Fall LE
https://gggreplays.com/matches/152549, Acid Plant LE
https://gggreplays.com/matches/152536, Acid Plant LE
https://gggreplays.com/matches/152532, Blueshift LE
https://gggreplays.com/matches/152529, Cerulean Fall LE
https://gggreplays.com/matches/152528, Acid Plant LE
https://gggreplays.com/matches/152517, Para Site LE
https://gggreplays.com/matches/152777, Blueshift LE
https://gggreplays.com/matches/152498, Blueshift LE
